Year,Amount $,Ministry Name,Expenditure Category (Operating / Capital),Program Name,Activity / Item,Sub Item,Standard Account (Expense/Asset Name),Account Details (Expense/Asset Details)
2022-23,"5,991,937",Solicitor General,Operating Expense,Emergency Services Telecommunications Program,Emergency Services Telecommunications,No Value,Salaries and wages,No Value
2022-23,"782,160",Solicitor General,Operating Expense,Emergency Services Telecommunications Program,Emergency Services Telecommunications,No Value,Employee benefits,No Value
2022-23,"32,661,493",Solicitor General,Operating Expense,Emergency Services Telecommunications Program,Emergency Services Telecommunications,No Value,Transportation and communication,No Value
2022-23,"11,432,791",Solicitor General,Operating Expense,Emergency Services Telecommunications Program,Emergency Services Telecommunications,No Value,Services,No Value
2022-23,"97,884",Solicitor General,Operating Expense,Emergency Services Telecommunications Program,Emergency Services Telecommunications,No Value,Supplies and equipment,No Value
2022-23,"76,540,434",Solicitor General,Operating Expense,Emergency Services Telecommunications Program,Emergency Services Telecommunications,No Value,Transfer payments,Next Generation 9-1-1
2022-23,"1,844,461",Solicitor General,Capital Expense,Emergency Services Telecommunications Program,Statutory Appropriations,No Value,Other transactions,"Amortization, the Financial Administration Act"
2022-23,6350450,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Salaries and wages,No Value
2022-23,739427,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Employee benefits,No Value
2022-23,132114,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Transportation and communication,No Value
2022-23,450690,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Services,No Value
2022-23,15688,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Supplies and equipment,No Value
2022-23,26205148,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,Salaries and wages,No Value
2022-23,7391850,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,Employee benefits,No Value
2022-23,693615,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,Transportation and communication,No Value
2022-23,19307765,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,Services,No Value
2022-23,197104,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,Supplies and equipment,No Value
2022-23,-18000,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,Recoveries,No Value
2022-23,2680382,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,Salaries and wages,No Value
2022-23,398395,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,Employee benefits,No Value
2022-23,17483,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,Transportation and communication,No Value
2022-23,526272,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,Services,No Value
2022-23,3147,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,Supplies and equipment,No Value
2022-23,7510641,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Salaries and wages,No Value
2022-23,1021345,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Employee benefits,No Value
2022-23,30250,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Transportation and communication,No Value
2022-23,1612360,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Services,No Value
2022-23,38730,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Supplies and equipment,No Value
2022-23,55125,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Legal Services,Transportation and communication,No Value
2022-23,3470427,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Legal Services,Services,No Value
2022-23,57537,Health,Operating Expense,Ministry Administration Program,Ministry Administration,Legal Services,Supplies and equipment,No Value
2022-23,49301,Health,Operating Expense,Ministry Administration Program,Statutory Appropriations,No Value,Salaries and wages,"Minister's Salary, the Executive Council Act"
2022-23,22378,Health,Operating Expense,Ministry Administration Program,Statutory Appropriations,No Value,Salaries and wages,"Minister without Portfolio's Salary, the Executive Council Act"
2022-23,29260,Health,Operating Expense,Ministry Administration Program,Statutory Appropriations,No Value,Salaries and wages,"Parliamentary Assistants' Salaries, the Executive Council Act"
2022-23,1462799,Health,Operating Expense,Ministry Administration Program,Ontario Review Board,No Value,Salaries and wages,No Value
2022-23,196338,Health,Operating Expense,Ministry Administration Program,Ontario Review Board,No Value,Employee benefits,No Value
2022-23,42913,Health,Operating Expense,Ministry Administration Program,Ontario Review Board,No Value,Transportation and communication,No Value
2022-23,5018079,Health,Operating Expense,Ministry Administration Program,Ontario Review Board,No Value,Services,No Value
2022-23,13603,Health,Operating Expense,Ministry Administration Program,Ontario Review Board,No Value,Supplies and equipment,No Value
2022-23,13364775,Health,Operating Expense,Health Policy and Research Program,Health Policy and Research,No Value,Salaries and wages,No Value
2022-23,1900549,Health,Operating Expense,Health Policy and Research Program,Health Policy and Research,No Value,Employee benefits,No Value
2022-23,73212,Health,Operating Expense,Health Policy and Research Program,Health Policy and Research,No Value,Transportation and communication,No Value
2022-23,3047797,Health,Operating Expense,Health Policy and Research Program,Health Policy and Research,No Value,Services,No Value
2022-23,33215,Health,Operating Expense,Health Policy and Research Program,Health Policy and Research,No Value,Supplies and equipment,No Value
2022-23,931650636,Health,Operating Expense,Health Policy and Research Program,Health Policy and Research,No Value,Transfer payments,Clinical Education
2022-23,33847838,Health,Operating Expense,Health Policy and Research Program,Health Policy and Research,No Value,Transfer payments,Applied Health Evidence Program
2022-23,17932356,Health,Operating Expense,Digital Health and Information Management Program,Digital Health and Information Management,No Value,Salaries and wages,No Value
2022-23,2339458,Health,Operating Expense,Digital Health and Information Management Program,Digital Health and Information Management,No Value,Employee benefits,No Value
2022-23,129392,Health,Operating Expense,Digital Health and Information Management Program,Digital Health and Information Management,No Value,Transportation and communication,No Value
2022-23,8812286,Health,Operating Expense,Digital Health and Information Management Program,Digital Health and Information Management,No Value,Services,No Value
2022-23,16559,Health,Operating Expense,Digital Health and Information Management Program,Digital Health and Information Management,No Value,Supplies and equipment,No Value
2022-23,97710757,Health,Operating Expense,Digital Health and Information Management Program,Digital Health and Information Management,No Value,Transfer payments,Digital Health Strategy and Programs
2022-23,24878163,Health,Operating Expense,Digital Health and Information Management Program,Digital Health and Information Management,No Value,Transfer payments,Health System Information Management
2022-23,46112919,Health,Operating Expense,Ontario Health Insurance Program,Ontario Health Insurance,No Value,Salaries and wages,No Value
2022-23,7708253,Health,Operating Expense,Ontario Health Insurance Program,Ontario Health Insurance,No Value,Employee benefits,No Value
2022-23,1304360,Health,Operating Expense,Ontario Health Insurance Program,Ontario Health Insurance,No Value,Transportation and communication,No Value
