Year,Amount $,Ministry Name,Expenditure Category (Operating / Capital),Program Name,Activity / Item,Sub Item,Standard Account (Expense/Asset Name),Account Details (Expense/Asset Details)
2019-20,"4,151,890",Ombudsman Ontario,Operating Expense,Ombudsman Ontario Program,The Ombudsman,No Value,Employee benefits,No Value
2019-20,"357,541",Ombudsman Ontario,Operating Expense,Ombudsman Ontario Program,The Ombudsman,No Value,Transportation and communication,No Value
2019-20,"4,116,704",Ombudsman Ontario,Operating Expense,Ombudsman Ontario Program,The Ombudsman,No Value,Services,No Value
2019-20,"641,330",Ombudsman Ontario,Operating Expense,Ombudsman Ontario Program,The Ombudsman,No Value,Supplies and equipment,No Value
2019-20,"-35,663",Ombudsman Ontario,Operating Expense,Ombudsman Ontario Program,The Ombudsman,No Value,Recoveries,No Value
2019-20,"1,905,031","Premier, Office of the",Operating Expense,Office of the Premier Program,Office of the Premier,No Value,Salaries and wages,No Value
2019-20,"240,069","Premier, Office of the",Operating Expense,Office of the Premier Program,Office of the Premier,No Value,Employee benefits,No Value
2019-20,"116,516","Premier, Office of the",Operating Expense,Office of the Premier Program,Office of the Premier,No Value,Transportation and communication,No Value
2019-20,"40,648","Premier, Office of the",Operating Expense,Office of the Premier Program,Office of the Premier,No Value,Services,No Value
2019-20,"17,407","Premier, Office of the",Operating Expense,Office of the Premier Program,Office of the Premier,No Value,Supplies and equipment,No Value
2019-20,"92,424","Premier, Office of the",Operating Expense,Office of the Premier Program,Statutory Appropriations,No Value,Salaries and wages,"Premier’s Salary, the Executive Council Act"
2019-20,"12,732","Premier, Office of the",Operating Expense,Office of the Premier Program,Statutory Appropriations,No Value,Salaries and wages,"Parliamentary Assistant’s Salary, the Executive Council Act"
2019-20,"25,345",Seniors and Accessibility,Capital Expense,Seniors Affairs Program,Seniors Affairs Program,No Value,Services,No Value
2019-20,"1,965,674",Seniors and Accessibility,Capital Expense,Seniors Affairs Program,Seniors Affairs Program,No Value,Transfer payments,Safety and Security for Seniors Program
2019-20,"3,542,901",Seniors and Accessibility,Operating Expense,Ministry Administration,Ministry Administration,No Value,Salaries and wages,No Value
2019-20,"559,701",Seniors and Accessibility,Operating Expense,Ministry Administration,Ministry Administration,No Value,Employee benefits,No Value
2019-20,"53,202",Seniors and Accessibility,Operating Expense,Ministry Administration,Ministry Administration,No Value,Transportation and communication,No Value
2019-20,"1,172,117",Seniors and Accessibility,Operating Expense,Ministry Administration,Ministry Administration,No Value,Services,No Value
2019-20,"52,803",Seniors and Accessibility,Operating Expense,Ministry Administration,Ministry Administration,No Value,Supplies and equipment,No Value
2019-20,"49,301",Seniors and Accessibility,Operating Expense,Ministry Administration,Statutory Appropriations,No Value,Salaries and wages,"Minister’s Salary, the Executive Council Act"
2019-20,"12,732",Seniors and Accessibility,Operating Expense,Ministry Administration,Statutory Appropriations,No Value,Salaries and wages,"Parliamentary Assistants’ Salaries, the Executive Council Act"
2019-20,"2,710,845",Seniors and Accessibility,Operating Expense,Seniors Affairs Program,Seniors Affairs Program,No Value,Salaries and wages,No Value
2019-20,"374,142",Seniors and Accessibility,Operating Expense,Seniors Affairs Program,Seniors Affairs Program,No Value,Employee benefits,No Value
2019-20,"27,805",Seniors and Accessibility,Operating Expense,Seniors Affairs Program,Seniors Affairs Program,No Value,Transportation and communication,No Value
2019-20,"1,204,199",Seniors and Accessibility,Operating Expense,Seniors Affairs Program,Seniors Affairs Program,No Value,Services,No Value
2019-20,"5,995",Seniors and Accessibility,Operating Expense,Seniors Affairs Program,Seniors Affairs Program,No Value,Supplies and equipment,No Value
2019-20,"29,226,916",Seniors and Accessibility,Operating Expense,Seniors Affairs Program,Seniors Affairs Program,No Value,Transfer payments,Seniors Affairs Transfer Payment
2019-20,"8,283,640",Seniors and Accessibility,Operating Expense,Accessibility,Accessibility,No Value,Salaries and wages,No Value
2019-20,"925,904",Seniors and Accessibility,Operating Expense,Accessibility,Accessibility,No Value,Employee benefits,No Value
2019-20,"410,836",Seniors and Accessibility,Operating Expense,Accessibility,Accessibility,No Value,Transportation and communication,No Value
2019-20,"3,571,954",Seniors and Accessibility,Operating Expense,Accessibility,Accessibility,No Value,Services,No Value
2019-20,"56,056",Seniors and Accessibility,Operating Expense,Accessibility,Accessibility,No Value,Supplies and equipment,No Value
2019-20,"458,000",Seniors and Accessibility,Operating Expense,Accessibility,Accessibility,No Value,Transfer payments,Rick Hansen Foundation Accessibility Certification Program
2019-20,"978,912",Seniors and Accessibility,Operating Expense,Accessibility,Accessibility,No Value,Transfer payments,Accessibility Transfer Payment
2019-20,"-14,894,146",Transportation,Capital Expense,Ministry Administration Program,Statutory Appropriations,No Value,Recoveries,No Value
2019-20,"15,102,321",Transportation,Capital Expense,Ministry Administration Program,Statutory Appropriations,No Value,Other transactions,"Amortization, the Financial Administration Act"
2019-20,"4,098,678,065",Transportation,Capital Expense,Policy and Planning,Urban and Regional Transportation,No Value,Transfer payments,Public Transit
2019-20,"1,253",Transportation,Capital Expense,Provincial Highways Management Program,Engineering and Construction,Transfer Payments and Other Highway Expenditures,Transportation and communication,No Value
2019-20,"7,200,101",Transportation,Capital Expense,Provincial Highways Management Program,Engineering and Construction,Transfer Payments and Other Highway Expenditures,Services,No Value
2019-20,"2,608,167",Transportation,Capital Expense,Provincial Highways Management Program,Engineering and Construction,Transfer Payments and Other Highway Expenditures,Transfer payments,Municipal Ferries
2019-20,"7,645,000",Transportation,Capital Expense,Provincial Highways Management Program,Engineering and Construction,Transfer Payments and Other Highway Expenditures,Transfer payments,Highway 407 Municipal
2019-20,"31,679,650",Transportation,Capital Expense,Provincial Highways Management Program,Engineering and Construction,Transfer Payments and Other Highway Expenditures,Transfer payments,Connecting Links
2019-20,"5,383,893",Transportation,Capital Expense,Provincial Highways Management Program,Engineering and Construction,Transfer Payments and Other Highway Expenditures,Transfer payments,First Nations
2019-20,"2,079,881",Transportation,Capital Expense,Provincial Highways Management Program,Engineering and Construction,Transfer Payments and Other Highway Expenditures,Transfer payments,Community and Environmental Improvements
2019-20,"81,532",Transportation,Capital Expense,Provincial Highways Management Program,Engineering and Construction,Transfer Payments and Other Highway Expenditures,Transfer payments,Transition Fund
2019-20,"20,441,914",Transportation,Capital Expense,Provincial Highways Management Program,Engineering and Construction,Transfer Payments and Other Highway Expenditures,Other transactions,No Value
2019-20,"91,961",Transportation,Capital Expense,Provincial Highways Management Program,Engineering and Construction,Remote Aviation,Transportation and communication,No Value
2019-20,"710,270",Transportation,Capital Expense,Provincial Highways Management Program,Engineering and Construction,Remote Aviation,Services,No Value
2019-20,"1,774,541",Transportation,Capital Expense,Provincial Highways Management Program,Engineering and Construction,Remote Aviation,Supplies and equipment,No Value
2019-20,"87,510,327",Transportation,Capital Expense,Provincial Highways Management Program,Highway Work-In-Progress,No Value,Salaries and wages,No Value
2019-20,"12,762,416",Transportation,Capital Expense,Provincial Highways Management Program,Highway Work-In-Progress,No Value,Employee benefits,No Value
2019-20,"1,592,558",Transportation,Capital Expense,Provincial Highways Management Program,Highway Work-In-Progress,No Value,Transportation and communication,No Value
2019-20,"10,336,394",Transportation,Capital Expense,Provincial Highways Management Program,Highway Work-In-Progress,No Value,Services,No Value
