Year,Amount $,Ministry name,Expenditure category (Operating / Capital),Program name,Activity / Item,Sub item,Standard account (Expense/Asset name),Account details (Expense/Asset details)
2020-21,"13,447,166",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Corporate Services,Salaries and wages,No Value
2020-21,"7,674,693",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Legal Services,Services,No Value
2020-21,"6,529,421",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Modernization,Salaries and wages,No Value
2020-21,"4,733,307",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Corporate Services,Services,No Value
2020-21,"3,462,960",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Salaries and wages,No Value
2020-21,"3,311,192",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Salaries and wages,No Value
2020-21,"2,168,422",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Corporate Services,Employee benefits,No Value
2020-21,"1,546,894",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Modernization,Services,No Value
2020-21,"838,178",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Modernization,Employee benefits,No Value
2020-21,"645,000",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Corporate Services,Transportation and communication,No Value
2020-21,"641,557",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Employee benefits,No Value
2020-21,"519,331",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Employee benefits,No Value
2020-21,"473,419",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Services,No Value
2020-21,"460,661",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Services,No Value
2020-21,"72,880",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Transportation and communication,No Value
2020-21,"58,928",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Corporate Services,Supplies and equipment,No Value
2020-21,"50,000",Solicitor General,Operating Expense,Ministry Administration Program,Statutory Appropriations,No Value,Other transactions,"Bad Debt Expense, the Financial Administration Act"
2020-21,"49,302",Solicitor General,Operating Expense,Ministry Administration Program,Statutory Appropriations,No Value,Salaries and wages,"Minister’s Salary, the Executive Council Act"
2020-21,"43,229",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Legal Services,Transportation and communication,No Value
2020-21,"42,844",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Modernization,Transportation and communication,No Value
2020-21,"25,149",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Supplies and equipment,No Value
2020-21,"24,886",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Transportation and communication,No Value
2020-21,"21,820",Solicitor General,Operating Expense,Ministry Administration Program,Statutory Appropriations,No Value,Salaries and wages,"Parliamentary Assistants’ Salaries, the Executive Council Act"
2020-21,"20,086",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Legal Services,Salaries and wages,No Value
2020-21,"6,397",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Legal Services,Supplies and equipment,No Value
2020-21,"6,217",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Modernization,Supplies and equipment,No Value
2020-21,"5,374",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Supplies and equipment,No Value
2020-21,"2,113",Solicitor General,Operating Expense,Ministry Administration Program,Ministry Administration,Legal Services,Employee benefits,No Value
2020-21,"11,817,439",Solicitor General,Capital Expense,Ontario Provincial Police,Statutory Appropriations,No Value,Other transactions,"Amortization, the Financial Administration Act"
2020-21,"10,584,963",Solicitor General,Capital Expense,Ontario Provincial Police,Ontario Provincial Police,No Value,Other transactions,No Value
2020-21,"3,940,937",Solicitor General,Capital Expense,Ontario Provincial Police,Ontario Provincial Police,No Value,Services,No Value
2020-21,"279,461",Solicitor General,Capital Expense,Ontario Provincial Police,Ontario Provincial Police,No Value,Supplies and equipment,No Value
2020-21,"680,427,099",Solicitor General,Operating Expense,Ontario Provincial Police,Field and Traffic Services,No Value,Salaries and wages,No Value
2020-21,"128,370,415",Solicitor General,Operating Expense,Ontario Provincial Police,Investigations and Organized Crime,No Value,Salaries and wages,No Value
2020-21,"126,274,218",Solicitor General,Operating Expense,Ontario Provincial Police,Corporate and Strategic Services,No Value,Salaries and wages,No Value
2020-21,"120,935,510",Solicitor General,Operating Expense,Ontario Provincial Police,Field and Traffic Services,No Value,Employee benefits,No Value
2020-21,"37,316,114",Solicitor General,Operating Expense,Ontario Provincial Police,Corporate and Strategic Services,No Value,Services,No Value
2020-21,"35,649,048",Solicitor General,Operating Expense,Ontario Provincial Police,Fleet Management,No Value,Supplies and equipment,No Value
2020-21,"25,912,779",Solicitor General,Operating Expense,Ontario Provincial Police,Fleet Management,No Value,Services,No Value
2020-21,"19,784,218",Solicitor General,Operating Expense,Ontario Provincial Police,Investigations and Organized Crime,No Value,Services,No Value
2020-21,"17,134,531",Solicitor General,Operating Expense,Ontario Provincial Police,Field and Traffic Services,No Value,Services,No Value
2020-21,"14,874,664",Solicitor General,Operating Expense,Ontario Provincial Police,Corporate and Strategic Services,No Value,Supplies and equipment,No Value
2020-21,"13,153,763",Solicitor General,Operating Expense,Ontario Provincial Police,Corporate and Strategic Services,No Value,Transportation and communication,No Value
2020-21,"12,369,549",Solicitor General,Operating Expense,Ontario Provincial Police,Corporate and Strategic Services,No Value,Employee benefits,No Value
2020-21,"9,869,830",Solicitor General,Operating Expense,Ontario Provincial Police,Investigations and Organized Crime,No Value,Employee benefits,No Value
2020-21,"6,086,382",Solicitor General,Operating Expense,Ontario Provincial Police,Field and Traffic Services,No Value,Transportation and communication,No Value
2020-21,"5,200,062",Solicitor General,Operating Expense,Ontario Provincial Police,Field and Traffic Services,No Value,Supplies and equipment,No Value
2020-21,"3,582,510",Solicitor General,Operating Expense,Ontario Provincial Police,Chief Firearms Office,No Value,Salaries and wages,No Value
2020-21,"3,523,364",Solicitor General,Operating Expense,Ontario Provincial Police,Investigations and Organized Crime,No Value,Transportation and communication,No Value
2020-21,"2,348,175",Solicitor General,Operating Expense,Ontario Provincial Police,Investigations and Organized Crime,No Value,Supplies and equipment,No Value
2020-21,"1,997,891",Solicitor General,Operating Expense,Ontario Provincial Police,Chief Firearms Office,No Value,Services,No Value
2020-21,"399,664",Solicitor General,Operating Expense,Ontario Provincial Police,Statutory Appropriations,No Value,Other transactions,Payments under the Police Services Act
2020-21,"351,520",Solicitor General,Operating Expense,Ontario Provincial Police,Chief Firearms Office,No Value,Employee benefits,No Value
2020-21,"43,719",Solicitor General,Operating Expense,Ontario Provincial Police,Chief Firearms Office,No Value,Transportation and communication,No Value
2020-21,"28,866",Solicitor General,Operating Expense,Ontario Provincial Police,Fleet Management,No Value,Transportation and communication,No Value
2020-21,"22,453",Solicitor General,Operating Expense,Ontario Provincial Police,Chief Firearms Office,No Value,Supplies and equipment,No Value
2020-21,"-422,924",Solicitor General,Operating Expense,Ontario Provincial Police,Corporate and Strategic Services,No Value,Recoveries,No Value
2020-21,"-1,592,960",Solicitor General,Operating Expense,Ontario Provincial Police,Fleet Management,No Value,Recoveries,No Value
2020-21,"-3,108,666",Solicitor General,Operating Expense,Ontario Provincial Police,Investigations and Organized Crime,No Value,Recoveries,No Value
2020-21,"-31,228,308",Solicitor General,Operating Expense,Ontario Provincial Police,Field and Traffic Services,No Value,Recoveries,No Value
2020-21,"4,687,209",Solicitor General,Operating Expense,Policy and Strategic Planning Division Program,Strategic Policy Research and Innovation,No Value,Salaries and wages,No Value
2020-21,"2,401,998",Solicitor General,Operating Expense,Policy and Strategic Planning Division Program,Anti-Racism Directorate,No Value,Salaries and wages,No Value
2020-21,"1,378,933",Solicitor General,Operating Expense,Policy and Strategic Planning Division Program,Anti-Racism Directorate,No Value,Transfer payments,Anti-Racism Initiatives
